radius_m,manipulability,ee_x,ee_y,ee_z
0.1509,0.03866,0.2568,-0.1372,0.3091
0.7572,0.09021,0.7711,0.0997,0.8665
0.9146,0.042295,0.0895,-0.3874,1.0789
0.8648,0.091813,-0.434,0.2639,0.6524
0.6126,0.063372,0.6086,-0.0689,0.8053
0.7457,0.067609,0.0689,0.2877,0.929
0.4993,0.04664,0.5815,-0.2793,0.5816
0.3866,0.012845,0.2776,0.1978,0.6135
0.8064,0.021792,0.4493,-0.3342,0.9971
1.0429,0.061264,-0.1464,0.519,1.0682
1.117,0.026809,0.5418,-0.3581,1.3092
0.8744,0.112042,0.4861,0.5844,0.9074
0.9408,0.015885,0.3764,0.1411,1.2077
0.437,0.013944,0.2123,-0.1121,0.6917
0.44,0.109993,0.0329,-0.344,0.2631
0.4173,0.03905,0.6601,0.137,0.4476
0.9455,0.057668,0.9852,0.4797,0.7278
0.532,0.042703,-0.0583,0.0494,0.6689
0.9303,0.093082,0.368,-0.7012,0.8833
0.5506,0.054419,0.6157,0.332,0.5914
0.6604,0.0473,-0.1303,-0.0779,0.7726
0.2486,0.022763,0.1571,0.0395,0.4789
0.6556,0.128442,0.2947,-0.5581,0.6176
0.3523,0.094625,0.6535,0.0255,0.279
1.0661,0.093651,0.4721,0.345,1.2757
0.9376,0.021067,1.1158,0.26,0.6684
0.8175,0.043561,0.4337,-0.5482,0.8685
0.8857,0.114124,0.3665,0.5597,0.9665
0.6995,0.078467,0.0085,-0.4957,0.6719
1.0757,0.025682,0.4091,-0.695,1.0907
0.6389,0.071193,0.4058,-0.587,0.4999
0.762,0.081449,0.0846,-0.1963,0.9824
0.7971,0.097391,0.9099,-0.0185,0.795
0.7203,0.083466,0.3014,0.3895,0.8883
0.5214,0.130688,0.7651,-0.1507,0.0973
0.5165,0.063255,0.667,-0.2882,0.4994
0.29,0.063122,0.2411,-0.2796,0.289
1.1628,0.022032,0.3312,0.236,1.419
0.6654,0.055916,0.0174,-0.1384,0.8645
0.3419,0.012595,0.149,0.0614,0.5804
0.8945,0.107543,0.4425,0.7687,0.722
0.4655,0.111273,0.0926,0.4139,0.3491
1.0004,0.080594,0.4088,-0.4507,1.1648
0.8126,0.09475,0.5454,-0.0707,1.0516
1.1014,0.04678,0.1219,-0.4283,1.277
0.89,0.104197,-0.2007,0.4289,0.879
0.9123,0.095053,0.678,-0.7147,0.6978
0.6535,0.030006,0.2948,-0.0125,0.9333
0.8779,0.093427,0.3899,0.8128,0.6096
0.2487,0.030902,0.088,-0.0423,0.3985
0.1959,0.06151,0.4535,-0.1125,0.2368
0.9287,0.036513,0.4823,-0.2643,1.1506
0.6925,0.079699,0.8866,0.1229,0.6313
0.7149,0.086354,0.4896,0.6891,0.3585
0.9327,0.09999,0.2364,0.2802,1.1684
0.6241,0.110821,0.5533,-0.5434,0.4438
0.938,0.06679,0.7662,0.1901,1.0734
0.8635,0.065917,0.0599,-0.5331,0.9115
0.8471,0.110439,0.909,0.045,0.8694
0.8674,0.091895,0.5111,0.7421,0.6846
0.5901,0.039956,0.4564,0.2237,0.8054
0.7206,0.066939,-0.3371,0.1712,0.5679
0.4634,0.015766,0.1288,-0.1409,0.6847
0.4533,0.082736,-0.1406,0.0989,0.307
0.98,0.07158,0.3657,0.6672,0.9986
1.1183,0.040871,-0.2178,0.0182,1.2701
0.3879,0.036978,0.0633,-0.2652,0.4254
0.3623,0.076857,0.651,0.0965,0.3076
0.7833,0.108614,0.2028,0.6519,0.7086
0.3098,0.013574,0.2328,-0.137,0.5472
0.7806,0.052793,0.2496,-0.7743,0.3139
0.4172,0.04334,0.4015,0.28,0.5764
0.7613,0.065623,0.0905,0.3004,0.9486
0.5899,0.060103,-0.1212,-0.0975,0.6784
0.9414,0.08873,0.7774,0.5846,0.8482
0.4625,0.021363,0.1068,-0.0032,0.6993
1.0403,0.083051,0.2885,-0.2295,1.2937
0.4507,0.086588,0.469,0.4134,0.3662
0.3768,0.039636,0.3436,-0.3339,0.4419
0.461,0.016215,0.4313,-0.1728,0.6856
0.5563,0.057364,0.2602,-0.5183,0.4674
0.6399,0.089794,0.1383,-0.5014,0.637
1.024,0.088609,0.5758,-0.1843,1.2485
0.8355,0.069362,-0.105,0.3651,0.914
0.8472,0.080391,-0.2825,-0.1569,0.8721
1.1227,0.021964,0.6194,-0.4538,1.2548
1.0741,0.038006,-0.3805,-0.095,1.1036
0.9215,0.082671,-0.3068,-0.3386,0.8812
0.4924,0.07797,-0.049,-0.2638,0.4985
0.5471,0.03963,0.0715,0.1189,0.7627
0.7055,0.096419,-0.2698,0.0298,0.6927
0.7799,0.043281,0.6969,0.3647,0.8474
0.7178,0.126519,0.1555,0.6271,0.6047
0.8694,0.026217,0.6712,0.1362,1.0559
1.0573,0.056469,0.3464,-0.5151,1.2001
0.9037,0.018832,0.6443,-0.7779,0.5772
1.1631,0.017159,0.5832,0.1089,1.4036
0.9454,0.112257,0.2462,0.3063,1.174
0.9984,0.066872,0.1628,0.1143,1.2624
0.5885,0.066037,0.7135,0.1325,0.6805
0.6319,0.091087,-0.0722,-0.4019,0.588
0.7002,0.08246,0.8134,0.0348,0.7571
0.4573,0.039141,0.6035,0.0943,0.6116
0.771,0.103003,0.0494,-0.6958,0.483
0.391,0.014868,0.452,-0.1322,0.6144
1.0163,0.050359,-0.2565,-0.0385,1.1281
0.7341,0.12809,0.8154,0.4703,0.52
0.7225,0.113537,0.5505,-0.4146,0.8139
0.8789,0.12089,-0.0771,0.3415,0.9975
0.8618,0.122003,0.3312,0.6021,0.8995
0.7521,0.085349,-0.0606,0.629,0.4886
0.529,0.086839,-0.184,0.0125,0.4891
1.1497,0.018635,-0.0796,-0.1885,1.3474
0.9395,0.031041,0.1752,0.282,1.1684
0.8677,0.122817,0.5769,-0.5676,0.8722
0.8073,0.063695,-0.2115,-0.1119,0.8922
0.8163,0.062556,0.6797,-0.4024,0.8789
0.8498,0.106128,0.8667,0.2109,0.8802
0.6311,0.110376,0.8984,0.0679,0.4758
0.8054,0.042569,-0.0859,-0.303,0.9157
0.8697,0.099982,0.4139,-0.3315,1.0746
0.3553,0.092367,0.606,-0.1709,0.2233
0.9085,0.072414,0.0659,0.4177,1.0536
0.6198,0.089998,0.5424,-0.5554,0.3967
0.7946,0.098112,0.3242,-0.4951,0.8981
1.1352,0.032383,0.6045,-0.2952,1.3325
1.0235,0.075884,0.7556,0.5344,1.0284
0.7161,0.065007,0.2866,-0.3283,0.9142
1.0881,0.015496,0.2089,0.6851,1.1233
1.0564,0.043267,0.338,0.3014,1.293
0.7104,0.079846,0.4372,0.6406,0.5644
0.3134,0.015939,0.429,0.1274,0.5384
0.8758,0.013189,0.3419,-0.6047,0.9086
0.7969,0.008784,0.1171,0.5716,0.8078
0.7949,0.028198,-0.025,-0.0986,0.9973
0.4524,0.031279,0.1848,-0.3474,0.54
0.9528,0.083744,0.3244,-0.4301,1.128
0.485,0.015065,0.1284,-0.1566,0.7035
0.928,0.050559,0.0679,0.2952,1.1294
0.9613,0.075754,0.3885,0.3955,1.1537
0.6416,0.102952,0.5765,0.385,0.7169
0.5933,0.031482,0.1373,0.2365,0.8004
1.0396,0.05885,-0.2515,0.4252,1.0526
0.8431,0.098373,0.4155,0.7978,0.5399
1.138,0.036838,-0.0442,-0.0445,1.363
1.0848,0.035309,0.2694,0.1272,1.3573
0.594,0.089793,0.356,0.5154,0.577
0.5191,0.080906,-0.1153,0.2729,0.4317
0.9027,0.112389,0.0493,0.4182,1.0412
0.7239,0.112655,0.7894,0.4502,0.575
0.7316,0.131085,0.3307,0.5698,0.7427
0.3597,0.059065,-0.0393,0.0838,0.3614
0.931,0.083652,0.9534,0.394,0.8185
0.5304,0.094949,0.6154,0.4043,0.4303
0.653,0.078668,0.0641,0.4238,0.7198
0.2064,0.071117,0.4552,-0.1184,0.2156
0.9936,0.062679,0.0221,0.3931,1.1504
0.8171,0.109251,0.4592,-0.6222,0.781
0.6071,0.05395,-0.1032,0.2897,0.6304
1.0442,0.063853,0.8708,0.1813,1.1375
0.6741,0.06631,0.123,-0.6192,0.4653
1.0505,0.063572,-0.378,-0.1113,1.0726
1.0972,0.050731,-0.1995,-0.1653,1.2412
1.144,0.027618,0.3278,0.3979,1.3537
0.9435,0.091923,0.6335,0.6049,0.9272
0.6687,0.057189,0.0129,-0.338,0.7768
0.8302,0.073601,-0.2956,-0.0838,0.8497
0.9319,0.050038,0.1493,-0.2478,1.1642
0.8861,0.074351,0.0253,-0.2442,1.0845
0.8478,0.077248,0.9134,-0.0551,0.8643
0.4578,0.010406,0.266,0.0411,0.7349
0.9377,0.110568,0.2437,0.3107,1.1641
0.9158,0.047729,0.0589,0.4828,1.0218
0.8782,0.059455,1.0059,-0.4444,0.5534
1.1008,0.073715,0.6165,0.0306,1.3346
0.9769,0.08896,0.3894,0.6492,1.0081
0.7085,0.04686,0.8325,0.1925,0.7098
1.0504,0.066856,0.7845,-0.1671,1.1971
0.6018,0.060463,0.7019,0.0917,0.7209
0.1518,0.061923,0.1784,0.0409,0.1998
0.6955,0.090091,0.0582,0.2996,0.8604
0.7617,0.055667,0.645,0.2858,0.8989
0.7146,0.072608,0.6067,0.2236,0.8878
0.7577,0.09916,-0.0938,0.646,0.3519
0.4112,0.012735,0.4237,0.1107,0.658
0.7642,0.109396,0.6401,-0.643,0.5065
0.5825,0.066992,0.1616,-0.477,0.5773
0.4969,0.013322,0.3335,0.1222,0.7616
1.0221,0.118777,0.3242,-0.4005,1.2184
0.8402,0.099639,1.0257,0.0781,0.7001
0.9063,0.115582,-0.1012,-0.0031,1.0917
0.9316,0.087895,-0.3711,-0.2631,0.8662
1.006,0.046326,-0.0985,-0.3239,1.1428
1.0289,0.090725,-0.0183,-0.2101,1.2342
0.5455,0.099525,0.5257,-0.4149,0.5486
0.6972,0.093267,0.0513,0.4518,0.7518
0.842,0.114359,0.9803,-0.36,0.6211
0.9004,0.091218,0.4611,-0.5774,0.9491
0.5018,0.04077,0.6669,-0.238,0.525
1.1092,0.009815,0.8838,-0.2442,1.1911
0.9563,0.101941,0.1708,-0.6999,0.9141
0.9358,0.070429,0.6078,0.7593,0.7397
0.6177,0.064749,0.1458,0.2576,0.8212
0.964,0.088792,0.1774,0.4441,1.1285
0.7367,0.041059,0.4459,0.4618,0.8387
0.3173,0.063014,0.2419,-0.3061,0.312
1.1786,0.008127,0.3558,0.1121,1.4524
0.9714,0.113289,0.6318,-0.3537,1.1207
0.7306,0.096197,0.2714,-0.6231,0.6539
0.7353,0.060119,0.1236,0.044,0.9923
1.0569,0.053359,0.5002,0.3229,1.2679
0.7544,0.067505,-0.2083,0.1304,0.8211
0.9338,0.011442,0.2098,-0.0423,1.2081
1.1174,0.032535,0.6847,0.1496,1.3196
1.0348,0.07162,0.2384,0.7294,1.0151
0.8,0.085364,0.052,0.1036,1.0334
0.8974,0.087083,0.9472,0.3131,0.8214
0.8559,0.080969,0.6987,0.4349,0.9039
1.0109,0.038762,0.017,-0.7389,0.9038
0.462,0.049921,0.689,0.0948,0.5151
0.3441,0.021601,0.4154,-0.1805,0.5475
0.3304,0.052681,0.4188,-0.2913,0.3713
1.1213,0.028968,0.4574,-0.0016,1.3905
0.9446,0.066212,0.4077,-0.497,1.074
0.8279,0.111052,0.1648,0.7648,0.5757
0.5485,0.127886,0.0136,0.4701,0.2604
0.9341,0.040585,-0.072,-0.0647,1.1333
0.2497,0.025498,0.421,0.1795,0.4115
1.1686,0.021242,0.4146,0.1752,1.4304
0.3683,0.083354,0.3809,-0.3501,0.3442
0.6114,0.035213,0.5062,0.087,0.8502
1.1242,0.012698,-0.024,0.4798,1.245
0.8755,0.086646,0.7153,-0.5788,0.7861
0.5449,0.060427,0.3557,0.3647,0.6847
0.8222,0.071863,0.9365,-0.4801,0.4777
0.7019,0.097374,0.8802,-0.3025,0.5336
0.9848,0.042051,-0.2145,-0.086,1.1138
0.7357,0.074079,0.8056,-0.1054,0.805
0.7268,0.089872,0.5094,0.4871,0.7816
0.6249,0.101253,0.6977,-0.3396,0.6204
0.7825,0.054644,-0.0446,0.4887,0.7871
0.6456,0.06481,0.0632,-0.3847,0.737
0.9576,0.020945,0.1631,0.0606,1.2258
1.0202,0.071304,0.1813,0.6369,1.0709
0.6027,0.105015,0.1496,0.5463,0.0756
0.9317,0.072073,-0.1652,-0.3388,1.0113
0.7806,0.073418,0.1381,0.6445,0.6889
1.1284,0.044543,0.3603,0.1026,1.4022
0.726,0.067337,0.2087,0.5337,0.7633
1.0544,0.090822,0.5449,-0.1558,1.2942
0.7048,0.096921,0.7259,0.3173,0.7454
0.4751,0.044897,0.6577,0.1722,0.544
0.8979,0.049745,0.7978,-0.0728,1.0252
1.016,0.077185,-0.3128,-0.2698,1.0424
0.3445,0.071689,0.0334,0.2071,0.3398
0.7815,0.055272,-0.2237,0.2386,0.8066
0.8728,0.139386,0.2216,-0.5481,0.9544
0.7576,0.131189,0.8871,0.401,0.5466
1.0238,0.069289,-0.3978,0.0052,1.0272
0.7859,0.086237,0.3416,0.6014,0.7843
0.9081,0.102767,-0.3418,0.184,0.8933
0.4167,0.066543,0.0005,0.2851,0.2424
0.9666,0.072629,-0.0725,-0.4943,1.0214
0.8508,0.109642,0.6694,-0.3832,0.945
0.9904,0.044214,-0.2468,-0.5918,0.8537
0.9743,0.09721,0.9686,0.2539,0.9438
0.6974,0.072087,0.2906,0.5895,0.6525
0.7862,0.079903,-0.1131,-0.4248,0.795
0.7187,0.071455,0.0415,0.2414,0.9048
0.9433,0.019355,0.1539,0.0268,1.2112
0.4794,0.106748,0.4758,0.4441,0.2305
1.0077,0.06623,-0.119,0.0204,1.1953
0.4507,0.089342,0.0476,0.331,0.4497
0.9635,0.017917,0.2116,-0.8394,0.7442
0.8475,0.124693,0.8167,-0.3632,0.8471
0.7161,0.141401,0.4966,-0.6189,0.5832
0.4537,0.019542,0.1911,-0.2323,0.6535
1.0338,0.030737,0.1683,-0.0032,1.305
0.6862,0.097405,0.0176,-0.3335,0.8079
0.5617,0.047424,-0.0907,-0.2025,0.6266
0.9768,0.030046,0.1194,0.0663,1.2373
0.3929,0.065358,0.6848,0.0002,0.3694
0.3005,0.068769,0.2331,0.2911,0.3082
0.8181,0.089918,-0.2667,0.054,0.8655
0.9717,0.053384,-0.0288,0.1871,1.1742
0.8573,0.065482,0.4398,0.51,0.9553
0.3368,0.069637,0.1845,0.3126,0.323
0.7165,0.096466,-0.2533,0.3805,0.5251
0.902,0.091622,-0.3347,0.2589,0.8639
0.9718,0.047719,0.3837,-0.8178,0.7985
0.0764,0.029492,0.3015,0.0361,0.3474
0.7332,0.118644,-0.2978,-0.2676,0.6057
0.3908,0.113533,0.1283,-0.3068,0.1115
0.8185,0.117785,-0.4541,-0.2243,0.4982
0.4873,0.025827,0.5332,0.1137,0.6936
1.1264,0.021412,0.5544,-0.3188,1.3305
1.0413,0.065699,-0.0722,-0.3857,1.1719
0.9866,0.08472,0.0543,-0.6826,0.9479
0.9368,0.069243,-0.0293,0.1995,1.1332
0.9941,0.07506,-0.21,0.3512,1.0562
0.4485,0.054609,0.3409,0.3828,0.5104
0.8083,0.038541,0.8347,-0.1125,0.8776
0.2302,0.01955,0.177,-0.0422,0.4685
0.856,0.122606,0.3151,-0.5457,0.9394
0.2171,0.063587,0.1919,0.1848,0.2514
0.9513,0.095824,-0.3717,-0.3287,0.8656
0.7186,0.122189,0.8653,-0.4299,0.4002
0.679,0.047197,0.8629,-0.0579,0.6585
0.8857,0.093691,0.4761,-0.4478,1.0241
0.6803,0.069658,-0.1478,0.2813,0.7056
0.631,0.095019,0.8765,0.0851,0.5271
0.7514,0.102162,1.0074,0.1039,0.5175
0.6791,0.05503,0.7964,-0.3748,0.5565
0.8967,0.115289,0.9203,-0.4464,0.7518
0.8636,0.108911,-0.2824,-0.2911,0.8451
1.1131,0.04912,-0.1235,-0.274,1.2713
0.4602,0.064464,0.7022,-0.0343,0.5049
0.478,0.0352,0.0032,-0.0542,0.649
0.8988,0.03438,0.36,0.3927,1.0864
0.7627,0.073614,0.2366,0.4683,0.8784
0.3796,0.024689,0.5181,-0.102,0.5751
0.7731,0.084582,0.5687,0.0545,1.0037
0.9152,0.089452,0.8886,-0.328,0.9014
0.509,0.034252,0.5833,0.1087,0.6902
0.3991,0.035455,0.1054,-0.2302,0.5398
0.6515,0.084717,0.1244,-0.619,0.3787
0.7482,0.120057,-0.3858,0.0148,0.5737
0.6036,0.071569,-0.0922,0.243,0.6669
0.8699,0.113021,-0.106,-0.6762,0.6444
1.0994,0.047223,-0.2209,0.034,1.2464
0.9023,0.032491,0.0262,0.2509,1.1016
0.9252,0.093887,0.7449,0.5994,0.8284
0.45,0.105402,0.6855,-0.2333,0.3132
0.2317,0.042126,0.5256,0.0451,0.3216
0.8196,0.102701,0.3935,-0.6765,0.7336
1.02,0.071285,0.8625,0.3733,1.0462
0.5029,0.037007,-0.0997,0.0357,0.5802
0.8253,0.110142,0.8973,0.4494,0.6336
0.7174,0.119163,0.6483,0.4093,0.7568
0.7318,0.119984,-0.0185,-0.624,0.488
0.9384,0.089331,0.6818,0.5573,0.9327
0.749,0.065878,0.056,0.414,0.8536
0.8125,0.055952,-0.2367,0.2907,0.8141
0.8625,0.072516,-0.2215,0.3398,0.8751
0.4704,0.061883,-0.044,0.1392,0.5664
0.8869,0.098356,-0.2599,-0.5137,0.7346
0.8201,0.110066,0.7435,0.2469,0.9257
1.0002,0.084312,0.9992,-0.0058,0.9973
0.949,0.021124,0.2518,0.0682,1.2252
0.8166,0.109549,1.0233,-0.2223,0.5919
1.1528,0.024661,0.0385,-0.2247,1.3796
0.9635,0.065869,0.0885,-0.4858,1.0842
0.9435,0.108593,0.0689,-0.1041,1.1883
1.0747,0.022563,0.0665,0.6667,1.0893
0.6068,0.050113,0.2083,0.4009,0.7258
0.6419,0.11925,-0.3118,-0.1578,0.3804
0.5887,0.077426,0.203,-0.3782,0.7201
1.0749,0.049572,0.2444,0.634,1.1462
1.0614,0.038082,-0.3392,0.3264,1.0602
0.7545,0.099821,-0.2846,0.1412,0.7329
0.764,0.039839,0.4474,0.4157,0.9044
0.4855,0.037019,0.2059,-0.3511,0.6011
1.0225,0.074715,0.7016,0.4334,1.1155
1.0291,0.055628,-0.3589,-0.302,1.0085
0.9338,0.039206,0.7966,-0.344,0.9935
1.0921,0.047017,0.7448,-0.3279,1.223
0.6912,0.107377,0.7191,-0.4639,0.5778
0.8709,0.102908,-0.2879,0.2824,0.855
0.3271,0.012673,0.3277,0.1517,0.5687
0.3382,0.015031,0.1412,-0.0608,0.5712
0.6301,0.095262,0.8656,0.2151,0.4624
0.4494,0.097674,0.3636,0.4038,0.0947
0.608,0.096659,0.648,-0.3951,0.5887
0.5559,0.046421,0.3453,0.4255,0.6329
1.0718,0.041267,-0.1891,-0.4883,1.0989
0.8086,0.063161,0.9281,-0.5008,0.3965
0.4243,0.061187,-0.0816,-0.1359,0.4016
0.6697,0.059708,0.9363,-0.0718,0.4842
0.7226,0.098044,0.9311,-0.1207,0.6157
0.6491,0.071766,-0.0092,-0.4559,0.6241
0.6698,0.088052,-0.1859,0.2048,0.6891
0.4788,0.031996,0.5216,-0.1523,0.6782
0.6611,0.112451,-0.2563,0.2731,0.5018
0.8659,0.058734,0.0296,0.442,0.9714
1.0732,0.054996,0.0008,-0.414,1.2241
0.4552,0.075818,-0.0766,0.2112,0.4143
0.894,0.080481,-0.2731,0.2624,0.9109
1.1739,0.007526,0.3206,0.0183,1.4536
0.5811,0.064222,-0.1613,0.3135,0.4319
0.8147,0.09695,0.9196,-0.4301,0.5958
1.0224,0.073898,0.9215,0.2693,1.0469
0.9639,0.068642,0.055,-0.4781,1.081
1.1232,0.042536,-0.0914,-0.1917,1.3147
0.963,0.015653,1.0392,0.4153,0.7382
1.1312,0.042,-0.048,0.0235,1.3553
0.9805,0.073507,0.0811,-0.729,0.9
1.1535,0.029681,0.3082,-0.3141,1.3905
0.4844,0.041645,0.1489,-0.3827,0.5376
0.762,0.145445,1.0045,-0.1722,0.5222
1.0227,0.100946,0.8545,-0.1209,1.1326
0.7836,0.077663,0.5615,0.3446,0.9332
0.4711,0.036232,0.1099,0.2729,0.6105
0.4542,0.098524,0.006,0.3345,0.3514
0.9461,0.104495,0.4281,-0.2598,1.1817
0.3715,0.024671,0.2006,0.2432,0.5397
0.6369,0.063266,0.7289,-0.1303,0.7353
0.5292,0.028578,0.4863,0.2938,0.6782
1.1086,0.042568,-0.0039,0.2414,1.3172
0.8681,0.064788,-0.0027,-0.4361,0.9673
0.4732,0.06301,-0.1486,-0.1089,0.3762
0.5931,0.078108,-0.0752,-0.3367,0.5921
0.7619,0.101965,-0.3529,0.3817,0.3406
1.0835,0.037407,-0.2371,0.3751,1.1406
0.4286,0.110782,-0.0855,-0.1739,0.2181
0.5143,0.026715,0.2327,-0.1648,0.7629
0.8553,0.051873,0.5731,-0.4273,0.971
0.8738,0.045098,0.2299,-0.842,0.5106
0.677,0.092434,0.7134,0.102,0.8077
0.6142,0.055544,-0.0966,0.2466,0.6752
0.7587,0.061396,0.2893,0.0468,1.037
0.9231,0.078038,-0.1646,0.4493,0.9359
0.6619,0.107939,0.1966,0.6428,0.1756
0.7326,0.049557,-0.2933,-0.1121,0.6922
1.0421,0.102198,0.4378,-0.0288,1.3129
0.1436,0.039602,0.222,-0.1214,0.2791
0.4982,0.018851,0.2949,0.1126,0.7647
0.6714,0.059434,0.224,0.4277,0.7896
1.0049,0.093573,0.5323,-0.31,1.2086
1.0835,0.050909,0.7576,0.3141,1.2109
1.0622,0.008505,0.1574,0.7257,1.0398
0.9201,0.049089,0.3165,0.4013,1.1067
0.7429,0.09759,0.6425,-0.2676,0.8848
0.8983,0.091509,-0.3046,-0.501,0.7157
0.709,0.083476,0.8658,-0.4264,0.3523
0.8058,0.102738,0.8492,-0.3838,0.7325
0.3951,0.049873,0.5537,-0.3024,0.3336
1.0405,0.044793,-0.2452,-0.4955,1.0145
0.7301,0.095617,-0.0049,0.418,0.7919
1.1353,0.026072,0.7415,-0.2097,1.3062
0.5754,0.054161,0.0399,0.2397,0.7313
0.6632,0.058601,0.3832,0.2322,0.8951
0.8507,0.117579,0.147,-0.3803,1.0261
0.3774,0.099964,-0.0275,-0.1727,0.2122
0.4838,0.042526,0.4984,0.365,0.5264
0.3297,0.037264,0.4532,-0.1951,0.5009
1.1681,0.018537,0.1567,0.1611,1.4274
0.8322,0.086545,0.646,-0.7336,0.4787
0.7754,0.078943,0.7569,-0.0987,0.9007
0.8591,0.099685,0.1538,0.7583,0.6509
0.9222,0.084944,0.2593,-0.8021,0.737
0.3204,0.030389,0.1932,-0.2253,0.4825
0.7958,0.088468,0.3683,0.7256,0.595
1.145,0.01655,-0.1005,-0.2158,1.3303
0.5401,0.048205,0.052,0.2678,0.6751
1.0254,0.068181,0.2324,-0.7211,1.0079
0.2062,0.091392,0.3951,-0.0799,0.113
0.8132,0.111208,-0.2758,0.1542,0.83
1.1248,0.038579,0.4627,-0.1468,1.3839
1.1197,0.040046,0.2316,-0.1441,1.3884
0.4057,0.093827,0.6859,0.1294,0.2709
0.835,0.091986,0.3021,-0.2946,1.0621
1.1471,0.023658,0.0764,-0.1445,1.3956
0.7179,0.097905,0.4723,0.6119,0.6106
0.5894,0.056629,0.4385,0.3475,0.7344
0.7809,0.087657,0.956,0.3741,0.4822
1.1275,0.041136,0.037,-0.2308,1.3518
0.4508,0.049819,0.7466,0.0,0.3563
0.8135,0.070847,-0.0269,-0.4869,0.8445
0.6171,0.077939,-0.1244,0.3188,0.5893
0.9118,0.073763,0.6774,-0.4864,0.9556
0.6908,0.106096,0.9158,-0.1218,0.5741
1.1387,0.024637,0.0989,-0.2879,1.3633
0.7213,0.083534,-0.2374,-0.3956,0.5527
0.1682,0.06577,0.1894,0.0624,0.1735
0.8204,0.099134,-0.0484,0.3672,0.923
0.8816,0.11455,-0.2453,0.3669,0.864
0.7314,0.084224,-0.0715,0.5876,0.4975
1.0928,0.060175,0.8047,0.053,1.2489
0.8994,0.071143,-0.0911,-0.3586,1.0061
0.5676,0.073605,-0.2336,-0.0545,0.4596
0.8281,0.036445,-0.0909,-0.1328,0.9969
0.4351,0.046755,0.042,-0.2648,0.5094
0.7838,0.088376,0.0891,-0.2667,0.9863
1.1476,0.04888,0.244,-0.1701,1.4138
1.1131,0.044633,0.5886,0.2207,1.3323
0.5997,0.077523,-0.0214,0.4121,0.5683
1.0856,0.051009,0.2986,-0.4671,1.261
0.8766,0.071405,0.1577,-0.5709,0.9313
0.9064,0.031582,0.6065,0.2013,1.1092
0.9988,0.022762,0.179,-0.0513,1.2699
0.8369,0.039452,0.2645,0.3586,1.0342
0.9537,0.086702,0.2985,-0.7599,0.8593
1.1276,0.030987,0.2436,0.5094,1.2831
0.491,0.046903,0.3002,0.4058,0.5531
0.7479,0.082397,-0.275,0.2204,0.7001
0.9282,0.078051,0.3873,0.547,1.0234
0.3307,0.028183,0.3787,-0.2404,0.4964
0.793,0.093022,0.7501,0.5409,0.6451
0.9278,0.026262,0.6008,0.0211,1.1581
0.4718,0.092284,0.5071,0.4225,0.2635
1.1098,0.046445,0.2896,-0.2457,1.3627
0.4917,0.066312,0.1823,-0.359,0.5963
0.9714,0.097676,0.3295,-0.5155,1.1044
0.7954,0.100739,0.2717,0.4599,0.9266
0.9959,0.083692,0.5887,0.2596,1.1972
0.8656,0.101845,-0.1171,-0.105,1.0302
0.4507,0.110735,0.6356,0.2982,0.2382
0.9931,0.032096,0.277,-0.1067,1.2673
1.0014,0.052386,-0.1278,0.45,1.063
0.9792,0.014535,0.1533,-0.0772,1.2449
0.8998,0.090946,0.6657,-0.6262,0.8169
0.7814,0.054015,0.1473,0.5722,0.7865
1.068,0.057649,0.9275,0.0893,1.141
0.5966,0.055335,0.5159,-0.2395,0.7841
0.0941,0.040524,0.3019,0.0901,0.2623
1.098,0.038682,0.2681,-0.4515,1.2813
0.635,0.062544,-0.2117,-0.0556,0.649
0.8055,0.06568,0.0595,-0.2492,1.0073
1.1631,0.022684,0.3148,0.0986,1.4387
0.9873,0.084175,0.1672,0.6746,0.986
0.419,0.049556,0.6144,0.1574,0.5095
1.0327,0.075921,0.258,0.4948,1.1841
0.8212,0.068722,0.0823,-0.5752,0.8257
0.8948,0.090155,0.8467,-0.284,0.9319
0.8798,0.029029,0.5374,-0.3405,1.0574
1.0034,0.042312,0.614,-0.4648,1.1141
0.9471,0.031022,0.2445,0.3093,1.1725
0.9304,0.039325,0.2212,-0.3633,1.1336
0.7999,0.069456,-0.1541,0.3705,0.8209
0.9581,0.042352,0.072,0.2618,1.1717
0.873,0.04499,0.0907,0.4703,0.9829
0.9104,0.125469,0.0504,-0.3909,1.0638
0.7466,0.113326,1.041,-0.0415,0.3813
1.0051,0.073151,0.9169,-0.4004,0.9686
0.6326,0.048912,0.1325,0.1935,0.8571
1.121,0.029575,-0.1978,-0.2379,1.2552
1.071,0.056121,0.5081,0.1425,1.3211
0.6162,0.046841,0.4559,0.2316,0.829
0.8126,0.088125,0.8196,-0.389,0.7731
0.9121,0.086163,-0.3781,0.1448,0.8693
1.1181,0.034183,0.7039,-0.2875,1.2837
1.0907,0.047162,0.8081,0.1012,1.2408
0.8593,0.080141,-0.3866,0.0713,0.7883
0.7927,0.102435,0.8685,0.2578,0.7701
0.5077,0.127953,0.4361,0.4751,0.1705
1.1812,0.004893,0.3207,0.1939,1.4447
0.871,0.087941,0.5327,0.7733,0.6027
0.6688,0.087058,0.6765,-0.1333,0.8187
0.4055,0.027302,0.4466,0.2041,0.5978
0.3932,0.071357,0.2604,0.3855,0.2304
0.896,0.101491,0.9918,0.2784,0.7786
0.192,0.016158,0.2394,-0.0501,0.455
